file_name,file_code_x,file_code_y
013214.png,41.0,11.0
013239.png,126.0,16.0
013240.png,18.0,105.0
013243.png,87.0,7.0
013247.png,1.0,5.0
013249.png,3388.0,388.0
013259.png,153.0,157.0
013260.png,13.0,43.0
013261.png,597.0,592.0
013264.png,290.0,390.0
013268.png,20.0,70.0
013269.png,39.0,59.0
013282.png,14.0,4.0
013287.png,305.0,5.0
013290.png,36.0,56.0
013300.png,102.0,108.0
013302.png,13.0,12.0
013307.png,377.0,37.0
013313.png,3395.0,395.0
013322.png,263.0,267.0
013328.png,904.0,964.0
013332.png,382.0,32.0
013334.png,13.0,33.0
013335.png,289.0,29.0
013338.png,330.0,530.0
013357.png,163.0,1633.0
013359.png,80.0,30.0
013364.png,1826.0,1626.0
013368.png,331.0,531.0
013375.png,570.0,370.0
013393.png,95.0,15.0
013400.png,43.0,423.0
013405.png,263.0,264.0
013407.png,118.0,18.0
013410.png,39.0,59.0
013414.png,2048.0,1048.0
013418.png,1109.0,1100.0
013421.png,581.0,51.0
013430.png,137.0,117.0
013432.png,931.0,937.0
013435.png,345.0,35.0
013436.png,1466.0,466.0
013440.png,80.0,10.0
013441.png,222.0,22.0
013448.png,192.0,92.0
013453.png,1776.0,776.0
013458.png,103.0,105.0
013461.png,38.0,258.0
013470.png,99.0,49.0
013484.png,667.0,460.0
013485.png,54.0,59.0
013498.png,13.0,49.0
013501.png,33.0,25.0
013504.png,268.0,26.0
013516.png,1999.0,1099.0
013518.png,110.0,10.0
013519.png,326.0,336.0
013520.png,39.0,3.0
013535.png,777.0,772.0
013536.png,14.0,19.0
013540.png,2120.0,220.0
013549.png,1493.0,4495.0
013551.png,149.0,1495.0
013555.png,7.0,74.0
013557.png,7.0,2.0
013559.png,7.0,47.0
013579.png,27.0,21.0
013581.png,13.0,143.0
013583.png,2193.0,213.0
013585.png,674.0,574.0
013591.png,16.0,116.0
013592.png,171.0,71.0
013594.png,12.0,11.0
013622.png,33.0,53.0
013625.png,1.0,12.0
013647.png,88.0,8.0
013664.png,6628.0,628.0
013677.png,156.0,56.0
013682.png,90.0,40.0
013690.png,106.0,16.0
013693.png,154.0,14.0
013694.png,16.0,6.0
013709.png,85.0,5.0
013710.png,192.0,12.0
013714.png,88.0,82.0
013723.png,5576.0,76.0
013734.png,28.0,21.0
013735.png,15.0,85.0
013736.png,63.0,62.0
013745.png,25.0,23.0
013749.png,83.0,85.0
013763.png,22655.0,655.0
013764.png,27.0,227.0
013766.png,17.0,7.0
013768.png,90.0,0.0
013776.png,10.0,440.0
013780.png,12.0,1.0
013781.png,20.0,0.0
013793.png,11.0,12.0
013794.png,99.0,9.0
013798.png,433.0,43.0
013800.png,73.0,43.0
013804.png,85.0,855.0
013805.png,31.0,37.0
013818.png,9.0,97.0
013823.png,396.0,596.0
013829.png,384.0,134.0
013832.png,112.0,212.0
013833.png,10.0,18.0
013837.png,259.0,269.0
013841.png,3.0,38.0
013856.png,39.0,329.0
013857.png,35.0,55.0
013858.png,48.0,8.0
013865.png,644.0,44.0
013872.png,158.0,959.0
013879.png,465.0,455.0
013884.png,2.0,23.0
013887.png,116.0,46.0
013895.png,13.0,93.0
013900.png,3306.0,306.0
013913.png,1111.0,116.0
013914.png,33.0,35.0
013915.png,38.0,58.0
013925.png,158.0,16.0
013927.png,16.0,36.0
013933.png,13.0,1.0
013945.png,316.0,56.0
013949.png,50.0,7.0
013952.png,18.0,15.0
013955.png,2023.0,223.0
013966.png,52.0,512.0
013973.png,3369.0,363.0
013975.png,279.0,270.0
013983.png,518.0,51.0
013992.png,30.0,50.0
013997.png,53.0,33.0
014004.png,26.0,246.0
014011.png,457.0,557.0
014012.png,5.0,1.0
014013.png,10.0,70.0
014014.png,20.0,220.0
014015.png,126.0,16.0
014026.png,151.0,251.0
014031.png,412.0,415.0
014046.png,167.0,107.0
014053.png,91.0,97.0
014068.png,377.0,31.0
014073.png,2926.0,926.0
014080.png,316.0,376.0
014081.png,1716.0,17716.0
014083.png,38.0,36.0
014096.png,143.0,1.0
014098.png,1790.0,790.0
014100.png,345.0,545.0
014102.png,463.0,466.0
014120.png,34.0,35.0
014146.png,26.0,76.0
014163.png,77.0,72.0
014169.png,199.0,89.0
014177.png,936.0,26.0
014178.png,226.0,26.0
014179.png,88.0,8.0
014194.png,10.0,14.0
014198.png,336.0,356.0
014201.png,1165.0,165.0
014207.png,38.0,5.0
014214.png,106.0,6.0
014224.png,195.0,145.0
014227.png,258.0,255.0
014230.png,302.0,2.0
014232.png,2055.0,155.0
014245.png,316.0,515.0
014246.png,144.0,14.0
014250.png,13.0,15.0
014254.png,18.0,19.0
014278.png,1.0,11.0
014280.png,35.0,55.0
014294.png,125.0,126.0
014304.png,45.0,485.0
014307.png,83.0,88.0
014310.png,62.0,621.0
014337.png,98.0,88.0
014341.png,6.0,66.0
014357.png,64.0,6.0
014358.png,117.0,111.0
014366.png,14.0,144.0
014370.png,2167.0,2161.0
014378.png,3345.0,45.0
014384.png,36.0,336.0
014385.png,299.0,99.0
014394.png,13.0,195.0
014400.png,688.0,788.0
014411.png,467.0,461.0
014412.png,1004.0,104.0
014415.png,139.0,739.0
014416.png,1065.0,65.0
014421.png,253.0,255.0
014426.png,114.0,34.0
014439.png,311.0,31.0
014447.png,11.0,1.0
014449.png,18.0,8.0
014451.png,7.0,2.0
014458.png,91.0,9.0
014467.png,13.0,19.0
014469.png,17.0,12.0
014472.png,551.0,51.0
014479.png,193.0,153.0
014484.png,58.0,52.0
014492.png,28.0,22.0
014497.png,98.0,8.0
014500.png,848.0,846.0
014504.png,102.0,1.0
014506.png,1738.0,738.0
014523.png,62.0,52.0
014524.png,1123.0,123.0
014531.png,783.0,3.0
014548.png,28.0,8.0
014558.png,49.0,40.0
014564.png,25.0,255.0
014568.png,14.0,11.0
014569.png,266.0,2766.0
014577.png,2398.0,238.0
014585.png,68.0,6.0
014591.png,211.0,21.0
014592.png,208.0,205.0
014596.png,61.0,6.0
014606.png,66.0,6.0
014617.png,613.0,511.0
014623.png,233.0,23.0
014625.png,674.0,64.0
014630.png,3.0,46.0
014636.png,335.0,35.0
014653.png,62.0,63.0
014666.png,244.0,39.0
014669.png,51.0,8.0
014677.png,392.0,992.0
014679.png,9.0,1.0
014695.png,78.0,79.0
014697.png,33.0,35.0
014711.png,123.0,121.0
014712.png,505.0,50.0
014737.png,22.0,42.0
014744.png,8061.0,801.0
014752.png,28.0,78.0
014753.png,7.0,78.0
014761.png,2.0,121.0
014762.png,133.0,33.0
014770.png,9955.0,955.0
014798.png,46.0,6.0
014807.png,10.0,110.0
014808.png,337.0,37.0
014849.png,1207.0,1202.0
014852.png,62.0,650.0
014859.png,166.0,14.0
014866.png,997.0,97.0
014872.png,13.0,33.0
014876.png,42.0,48.0
014879.png,565.0,585.0
014884.png,39.0,59.0
014887.png,115.0,15.0
014890.png,112.0,12.0
014893.png,35.0,52.0
014896.png,68.0,62.0
014903.png,39.0,59.0
014906.png,350.0,50.0
014908.png,41.0,44.0
014921.png,1199.0,1191.0
014926.png,2.0,24.0
014929.png,107.0,100.0
014931.png,59.0,39.0
014936.png,133.0,153.0
014948.png,1252.0,4252.0
014949.png,1341.0,1344.0
014973.png,407.0,107.0
014974.png,324.0,327.0
014992.png,228.0,229.0
014994.png,6.0,7.0
015007.png,25.0,5.0
015013.png,12.0,14.0
015014.png,83.0,52.0
015018.png,24.0,74.0
015027.png,206.0,6.0
015029.png,165.0,465.0
015036.png,13.0,45.0
015048.png,288.0,135.0
015049.png,44.0,13.0
015054.png,259.0,59.0
015055.png,762.0,62.0
015058.png,24.0,34.0
015069.png,58.0,50.0
015077.png,35.0,15.0
015086.png,259.0,250.0
015118.png,21.0,2.0
015121.png,68.0,58.0
015144.png,330.0,30.0
015147.png,13.0,113.0
015149.png,123.0,323.0
015153.png,11.0,71.0
015164.png,35.0,55.0
015167.png,36.0,226.0
015181.png,61.0,71.0
015186.png,5.0,
015200.png,245.0,45.0
015203.png,2595.0,2515.0
015219.png,38.0,8.0
015220.png,33.0,53.0
015229.png,68.0,6.0
015235.png,194.0,94.0
015236.png,36.0,35.0
015239.png,3.0,13.0
015243.png,112.0,12.0
015244.png,1.0,
015247.png,23.0,25.0
015260.png,503.0,501.0
015270.png,202.0,203.0
015279.png,45.0,47.0
015283.png,88.0,8.0
015299.png,129.0,120.0
015300.png,101.0,1.0
015310.png,23.0,25.0
015331.png,2475.0,245.0
015332.png,888.0,88.0
015337.png,2.0,22.0
015338.png,12.0,52.0
015340.png,2177.0,2171.0
015341.png,123.0,13.0
015343.png,6.0,26.0
015345.png,35.0,345.0
015346.png,6.0,10.0
015355.png,38.0,18.0
015363.png,80.0,30.0
015366.png,63.0,62.0
015373.png,31333.0,334.0
015374.png,16.0,15.0
015377.png,32.0,2.0
015390.png,639.0,69.0
015391.png,485.0,185.0
015399.png,134.0,114.0
015415.png,95.0,55.0
015417.png,754.0,74.0
015422.png,43.0,4.0
015432.png,235.0,255.0
015434.png,273.0,275.0
015440.png,206.0,6.0
015452.png,8.0,3.0
015453.png,24.0,244.0
015462.png,86.0,84.0
015464.png,134.0,196.0
015466.png,196.0,146.0
015485.png,19.0,49.0
015495.png,258.0,25.0
015500.png,175.0,5.0
015501.png,36.0,346.0
015513.png,30.0,50.0
015514.png,36.0,35.0
015521.png,227.0,27.0
015525.png,177.0,11.0
015526.png,113.0,13.0
015530.png,3463.0,363.0
015536.png,120.0,1206.0
015537.png,127.0,27.0
015548.png,140.0,840.0
015549.png,89.0,9.0
015566.png,79.0,9.0
015568.png,19.0,69.0
015572.png,324.0,524.0
015576.png,13.0,136.0
015584.png,439.0,459.0
015587.png,58.0,38.0
015593.png,735.0,135.0
015594.png,72.0,2.0
015595.png,32.0,2.0
015606.png,252.0,52.0
015612.png,1.0,19.0
015613.png,33.0,15.0
015616.png,270.0,216.0
015620.png,41.0,421.0
015624.png,284.0,264.0
015642.png,639.0,39.0
015645.png,33.0,53.0
015668.png,277.0,274.0
015673.png,31.0,34.0
015675.png,313.0,33.0
015683.png,14.0,174.0
015696.png,170.0,70.0
015699.png,24.0,26.0
015701.png,34.0,324.0
015703.png,44.0,4.0
015705.png,351.0,31.0
015709.png,34.0,33.0
015712.png,555.0,55.0
015719.png,2.0,25.0
015733.png,18.0,15.0
015734.png,8.0,31.0
015745.png,11.0,1.0
015747.png,140.0,10.0
015758.png,34.0,54.0
015763.png,116.0,16.0
015768.png,113.0,115.0
015769.png,31.0,311.0
015774.png,34.0,44.0
015778.png,87.0,37.0
015784.png,67.0,6.0
015789.png,10.0,49.0
015791.png,83.0,33.0
015798.png,366.0,466.0
015800.png,551.0,555.0
015814.png,517.0,513.0
015823.png,466.0,456.0
015825.png,475.0,175.0
015830.png,387.0,384.0
015833.png,47.0,4.0
015838.png,68.0,83.0
015846.png,56.0,576.0
015847.png,25.0,225.0
015851.png,237.0,27.0
015876.png,138.0,738.0
015885.png,91.0,9.0
015887.png,19.0,1.0
015888.png,357.0,557.0
015900.png,103.0,105.0
015904.png,2.0,24.0
015925.png,319.0,119.0
015926.png,22.0,8.0
015938.png,78.0,76.0
015955.png,211.0,2.0
015960.png,23.0,83.0
015962.png,20.0,10.0
015965.png,262.0,22.0
015966.png,57.0,5.0
015974.png,240.0,40.0
015984.png,31.0,3.0
015988.png,272.0,22.0
015991.png,177.0,171.0
015996.png,145.0,445.0
016016.png,30.0,507.0
016022.png,7.0,75.0
016023.png,364.0,384.0
016025.png,1515.0,515.0
016026.png,261.0,264.0
016029.png,36.0,5.0
016030.png,22.0,52.0
016033.png,131.0,11.0
016054.png,35.0,3.0
016058.png,86.0,
016066.png,28.0,8.0
016075.png,335.0,935.0
016077.png,911.0,913.0
016079.png,222.0,422.0
016080.png,325.0,35.0
016090.png,197.0,192.0
016093.png,159.0,559.0
016102.png,25.0,27.0
016107.png,123.0,23.0
016111.png,344.0,340.0
016122.png,603.0,605.0
016128.png,33.0,3.0
016130.png,115.0,116.0
016139.png,51.0,58.0
016143.png,19.0,9.0
016151.png,40.0,0.0
016167.png,30.0,36.0
016185.png,112.0,142.0
016209.png,952.0,52.0
016216.png,93.0,6.0
016224.png,31316.0,316.0
016227.png,8.0,3.0
016230.png,32.0,327.0
016238.png,489.0,480.0
016244.png,230.0,2310.0
016246.png,130.0,150.0
016254.png,180.0,120.0
016257.png,233.0,237.0
016258.png,136.0,156.0
016261.png,44.0,4.0
016266.png,121.0,151.0
016267.png,99.0,39.0
016268.png,12.0,152.0
016276.png,150.0,450.0
016293.png,136.0,36.0
016316.png,623.0,625.0
016331.png,4958.0,495.0
016342.png,108.0,103.0
016351.png,442.0,242.0
016361.png,137.0,57.0
016365.png,91.0,9.0
016373.png,53.0,5.0
016374.png,132.0,137.0
016381.png,3326.0,326.0
016387.png,300.0,3400.0
016389.png,20.0,30.0
016392.png,1938.0,4938.0
016396.png,28.0,8.0
016397.png,43.0,45.0
016398.png,46.0,45.0
016414.png,327.0,322.0
016430.png,158.0,156.0
016441.png,19.0,18.0
016445.png,95.0,295.0
016452.png,880.0,5.0
016457.png,1.0,11.0
016458.png,6.0,62.0
016461.png,29.0,2.0
016463.png,218.0,211.0
016464.png,597.0,537.0
016465.png,6.0,8.0
016475.png,19.0,18.0
016476.png,1593.0,593.0
016478.png,1274.0,1474.0
016483.png,237.0,231.0
016484.png,27.0,22.0
016488.png,141.0,441.0
016493.png,187.0,
016496.png,21.0,24.0
016505.png,100.0,102.0
016509.png,131.0,31.0
016526.png,113.0,13.0
016527.png,15.0,155.0
016529.png,34.0,3.0
016536.png,13.0,23.0
016539.png,42.0,7.0
016558.png,13.0,25.0
016565.png,1370.0,110.0
016570.png,918.0,911.0
016571.png,24.0,74.0
016584.png,12.0,22.0
016585.png,817.0,17.0
016586.png,235.0,25.0
016590.png,593.0,59.0
016606.png,12.0,2.0
016612.png,226.0,726.0
016623.png,1335.0,1355.0
016635.png,134.0,734.0
016649.png,15.0,75.0
016650.png,13.0,17.0
016659.png,35.0,55.0
016660.png,1.0,8.0
016669.png,346.0,446.0
016693.png,477.0,47.0
016703.png,322.0,320.0
016713.png,147.0,17.0
016723.png,30.0,0.0
016724.png,90.0,9.0
016726.png,22.0,221.0
016734.png,24.0,14.0
016744.png,77.0,17.0
016746.png,3.0,37.0
016747.png,95.0,55.0
016750.png,263.0,265.0
016751.png,271.0,21.0
016755.png,1534.0,1554.0
016763.png,32.0,82.0
016767.png,26.0,216.0
016769.png,52.0,53.0
016781.png,19.0,59.0
016783.png,490.0,90.0
016786.png,178.0,176.0
016790.png,47.0,473.0
016794.png,105.0,15.0
016799.png,350.0,358.0
016806.png,98.0,97.0
016807.png,334.0,354.0
016814.png,96.0,26.0
016815.png,22.0,2.0
016817.png,379.0,79.0
016850.png,91.0,51.0
016859.png,545.0,546.0
016871.png,160.0,10.0
016873.png,17.0,1.0
016875.png,80.0,40.0
016887.png,118.0,11.0
016901.png,235.0,295.0
016902.png,367.0,37.0
016910.png,62.0,52.0
016917.png,103.0,105.0
016919.png,328.0,326.0
016924.png,20.0,27.0
016929.png,57.0,54.0
016930.png,82.0,32.0
016933.png,3110.0,3111.0
016935.png,2710.0,210.0
016940.png,22275.0,2275.0
016943.png,38.0,518.0
016951.png,1755.0,175.0
016975.png,293.0,23.0
016982.png,2275.0,275.0
016989.png,90.0,92.0
016995.png,173.0,13.0
016998.png,383.0,33.0
016999.png,18.0,8.0
017005.png,46.0,446.0
017010.png,38.0,8.0
017015.png,1785.0,13485.0
017020.png,107.0,103.0
017021.png,38.0,36.0
017027.png,177.0,1.0
017028.png,108.0,103.0
017034.png,163.0,165.0
017036.png,90.0,98.0
017037.png,319.0,315.0
017038.png,270.0,20.0
017045.png,886.0,286.0
017049.png,913.0,91.0
017065.png,2288.0,228.0
017066.png,790.0,700.0
017069.png,177.0,17.0
017070.png,39.0,9.0
017082.png,108.0,103.0
017085.png,24.0,124.0
017093.png,350.0,50.0
017116.png,57.0,7.0
017117.png,243.0,241.0
017121.png,263.0,26.0
017125.png,21.0,26.0
017152.png,38.0,318.0
017154.png,63.0,65.0
017155.png,83.0,85.0
017163.png,330.0,130.0
017166.png,71.0,7.0
017170.png,27.0,7.0
017180.png,270.0,2170.0
017186.png,13.0,33.0
017189.png,343.0,43.0
017191.png,622.0,62.0
017194.png,152.0,52.0
017203.png,179.0,175.0
017206.png,11.0,1.0
017207.png,15.0,25.0
017211.png,233.0,235.0
017221.png,1146.0,146.0
017230.png,4.0,44.0
017234.png,3235.0,335.0
017235.png,468.0,168.0
017237.png,79.0,791.0
017247.png,165.0,155.0
017252.png,145.0,445.0
017257.png,30.0,0.0
017259.png,13.0,15.0
017260.png,15.0,165.0
017262.png,272.0,27.0
017267.png,25.0,225.0
017283.png,105.0,5.0
017286.png,50.0,54.0
017291.png,46.0,26.0
017300.png,18.0,1.0
017322.png,200.0,400.0
017329.png,17.0,15.0
017333.png,310.0,10.0
017340.png,7.0,2.0
017345.png,77.0,2.0
017346.png,151.0,15.0
017363.png,133.0,733.0
017365.png,201.0,401.0
017369.png,16.0,10.0
017370.png,32.0,312.0
017371.png,346.0,546.0
017383.png,28.0,19.0
017392.png,95.0,25.0
017399.png,45.0,15.0
017404.png,59.0,50.0
017407.png,173.0,175.0
017428.png,883.0,85.0
017436.png,24.0,4.0
017449.png,103.0,105.0
017453.png,1230.0,1250.0
017455.png,333.0,33.0
017457.png,23.0,22.0
017466.png,4.0,44.0
017469.png,119.0,115.0
017477.png,95.0,35.0
017483.png,331.0,431.0
017508.png,112.0,712.0
017509.png,248.0,243.0
017510.png,36.0,56.0
017518.png,303.0,50.0
017526.png,100.0,400.0
017530.png,124.0,24.0
017535.png,53.0,52.0
017546.png,1267.0,267.0
017553.png,1843.0,143.0
017554.png,126.0,16.0
017560.png,110.0,210.0
017566.png,333.0,753.0
017587.png,29.0,26.0
017591.png,1732.0,132.0
017593.png,1379.0,139.0
017597.png,2286914.0,228691.0
017598.png,6.0,5.0
017604.png,103.0,101.0
017610.png,377.0,37.0
017612.png,13.0,45.0
017619.png,30.0,24.0
017629.png,253.0,255.0
017647.png,24.0,44.0
017684.png,13.0,15.0
017695.png,44.0,4.0
017703.png,155.0,15.0
017715.png,12.0,32.0
017718.png,643.0,3.0
017720.png,32.0,52.0
017722.png,474.0,274.0
017723.png,192.0,199.0
017726.png,178.0,118.0
017730.png,32.0,52.0
017742.png,665.0,65.0
017745.png,25.0,24.0
017751.png,47.0,77.0
017752.png,274.0,24.0
017754.png,12.0,72.0
017763.png,25.0,35.0
017777.png,2660.0,260.0
017785.png,190.0,90.0
017789.png,95.0,96.0
017792.png,38.0,33.0
017797.png,885.0,85.0
017805.png,13.0,15.0
017831.png,5.0,15.0
017835.png,35.0,15.0
017847.png,54.0,5.0
017851.png,228.0,628.0
017853.png,2.0,26.0
017860.png,21.0,1.0
017862.png,13.0,73.0
017864.png,31.0,51.0
017874.png,23.0,2.0
017876.png,153.0,253.0
017914.png,338.0,38.0
017915.png,11.0,15.0
017917.png,103.0,1.0
017922.png,23.0,28.0
017934.png,122.0,12.0
017939.png,85.0,35.0
017940.png,344.0,44.0
017943.png,3.0,2.0
017957.png,173.0,17.0
017958.png,72.0,2.0
017972.png,303.0,307.0
017973.png,14.0,11.0
017976.png,34.0,3.0
017977.png,123.0,223.0
017979.png,1.0,10.0
018004.png,3572.0,1549.0
018020.png,66.0,26.0
018021.png,38.0,30.0
018024.png,32.0,152.0
018035.png,186.0,586.0
018038.png,113.0,11.0
018053.png,90.0,0.0
018059.png,88.0,38.0
018065.png,85.0,65.0
018071.png,114.0,1144.0
018072.png,1724.0,174.0
018078.png,280.0,260.0
018088.png,713.0,715.0
018090.png,18.0,68.0
018096.png,72.0,12.0
018100.png,23.0,22.0
018101.png,185.0,125.0
018104.png,19.0,59.0
018109.png,134.0,34.0
018114.png,78.0,8.0
018116.png,375.0,379.0
018120.png,123.0,15.0
018121.png,5.0,59.0
018124.png,90.0,900.0
018125.png,130.0,140.0
018129.png,735.0,75.0
018147.png,399.0,99.0
018152.png,348.0,34.0
018153.png,332.0,32.0
018155.png,19.0,11.0
018159.png,117.0,617.0
018164.png,131.0,31.0
018167.png,1727.0,1127.0
018171.png,36.0,306.0
018174.png,18.0,16.0
018175.png,367.0,357.0
018177.png,27.0,255.0
018178.png,1225.0,225.0
018180.png,71.0,4.0
018183.png,23.0,27.0
018185.png,203.0,201.0
018192.png,19.0,9.0
018198.png,1175.0,175.0
018207.png,59.0,50.0
018211.png,1267.0,1261.0
018232.png,88.0,38.0
018234.png,11336.0,156.0
018239.png,362.0,32.0
018253.png,177.0,77.0
018255.png,91.0,21.0
018264.png,26.0,6.0
018273.png,267.0,6.0
018277.png,348.0,346.0
018279.png,332.0,432.0
018284.png,39.0,59.0
018286.png,12.0,14.0
018291.png,14.0,144.0
018302.png,99.0,89.0
018316.png,377.0,477.0
018331.png,382.0,312.0
018332.png,11.0,161.0
018335.png,676.0,66.0
018336.png,16.0,156.0
018340.png,12.0,19.0
018353.png,353.0,53.0
018355.png,88.0,33.0
018359.png,647.0,67.0
018363.png,13.0,29.0
018364.png,275.0,29.0
018370.png,18.0,16.0
018376.png,2270.0,270.0
018399.png,12.0,15.0
018409.png,353.0,355.0
018410.png,290.0,29.0
018411.png,35.0,55.0
018413.png,102.0,202.0
018419.png,398.0,348.0
018432.png,1065.0,1095.0
018436.png,62.0,52.0
018439.png,1102.0,102.0
018440.png,167.0,17.0
018445.png,275.0,25.0
018457.png,17.0,27.0
018468.png,183.0,78.0
018472.png,133.0,135.0
018476.png,13.0,443.0
018502.png,257.0,251.0
018503.png,140.0,1.0
018516.png,79.0,29.0
018543.png,30.0,36.0
018558.png,3312.0,312.0
018559.png,12.0,2.0
018565.png,848.0,48.0
018568.png,283.0,83.0
018571.png,29.0,49.0
018574.png,45.0,55.0
018577.png,14.0,4.0
018586.png,45.0,49.0
018590.png,85.0,55.0
018595.png,36.0,38.0
018622.png,1210.0,110.0
018627.png,673.0,675.0
018630.png,315.0,345.0
018639.png,9.0,19.0
018641.png,15.0,115.0
018643.png,406.0,400.0
018648.png,2.0,7.0
018649.png,430.0,450.0
018652.png,374.0,74.0
018663.png,23.0,25.0
018669.png,100.0,106.0
018676.png,158.0,18.0
018680.png,158.0,558.0
018686.png,135.0,15.0
018689.png,19.0,1.0
018690.png,230.0,250.0
018691.png,33.0,3.0
018692.png,80.0,610.0
018693.png,67.0,57.0
018698.png,38.0,4481.0
018703.png,287.0,282.0
018709.png,477.0,471.0
018725.png,44.0,444.0
018730.png,743.0,43.0
018736.png,16.0,10.0
018746.png,273.0,27.0
018749.png,95.0,85.0
018750.png,226.0,126.0
018768.png,21.0,6.0
018774.png,13.0,15.0
018776.png,66.0,76.0
018783.png,844.0,847.0
018787.png,744.0,71.0
018802.png,33.0,3.0
018804.png,85.0,825.0
018805.png,9.0,95.0
018807.png,33.0,3.0
018824.png,12.0,32.0
018825.png,73.0,75.0
018833.png,689.0,680.0
018840.png,158.0,458.0
018844.png,5.0,1.0
018849.png,84.0,841.0
018851.png,71.0,721.0
018867.png,78.0,73.0
018874.png,1932.0,132.0
018892.png,773.0,73.0
018906.png,128.0,28.0
018912.png,142.0,12.0
018917.png,96.0,16.0
018919.png,1298.0,198.0
018921.png,268.0,266.0
018934.png,19.0,9.0
018936.png,3.0,38.0
018942.png,266.0,263.0
018944.png,761.0,161.0
018956.png,153.0,53.0
018957.png,31.0,51.0
018962.png,6.0,5.0
018965.png,17.0,65.0
018968.png,13.0,15.0
018984.png,18.0,16.0
018987.png,1729.0,1728.0
018995.png,12.0,2.0
018996.png,39.0,9.0
018997.png,231.0,31.0
018999.png,115.0,515.0
019000.png,81.0,8.0
019001.png,60.0,80.0
019003.png,928.0,958.0
019004.png,113.0,63.0
019015.png,200.0,0.0
019022.png,156.0,56.0
019026.png,603.0,605.0
019027.png,46.0,6.0
019030.png,78.0,18.0
019034.png,347.0,37.0
019035.png,126.0,1426.0
019043.png,48.0,46.0
019045.png,10.0,110.0
019057.png,33.0,35.0
019059.png,421.0,42.0
019070.png,30.0,20.0
019083.png,397.0,91.0
019086.png,18.0,38.0
019103.png,173.0,1673.0
019107.png,33.0,35.0
019110.png,71.0,700.0
019111.png,480.0,450.0
019117.png,888.0,889.0
019134.png,1384.0,1184.0
019139.png,73.0,75.0
019140.png,4.0,1.0
019141.png,96.0,16.0
019162.png,11.0,181.0
019164.png,15.0,35.0
019174.png,206.0,203.0
019182.png,3.0,35.0
019193.png,6.0,61.0
019194.png,390.0,590.0
019199.png,19.0,39.0
019200.png,4.0,41.0
019221.png,19.0,9.0
019224.png,178.0,12.0
019232.png,188.0,138.0
019233.png,285.0,2.0
019236.png,182.0,162.0
019243.png,113.0,213.0
019248.png,490.0,496.0
019256.png,595.0,95.0
019269.png,166.0,6.0
019274.png,11.0,144.0
019276.png,278.0,27.0
019281.png,16.0,96.0
019288.png,35.0,55.0
019293.png,,45.0
019299.png,239.0,139.0
019300.png,23.0,25.0
019303.png,156.0,456.0
019305.png,445.0,45.0
019314.png,123.0,13.0
019318.png,155.0,15.0
019322.png,48.0,46.0
019323.png,7.0,51.0
019331.png,412.0,112.0
019336.png,187.0,167.0
019337.png,88.0,48.0
019338.png,16.0,6.0
019344.png,777.0,71.0
019366.png,381.0,581.0
019376.png,63.0,25.0
019381.png,337.0,37.0
019384.png,1.0,18.0
019388.png,18.0,158.0
019389.png,900.0,300.0
019390.png,64.0,6.0
019391.png,620.0,520.0
019406.png,8284.0,88.0
019412.png,13.0,3.0
019432.png,16.0,65.0
019448.png,1328.0,128.0
019460.png,10.0,120.0
019472.png,788.0,781.0
019478.png,1172.0,117.0
019486.png,18.0,16.0
019491.png,26.0,15.0
019494.png,97.0,37.0
019503.png,1331.0,31.0
019504.png,17.0,10.0
019516.png,445.0,45.0
019518.png,22.0,
019527.png,57.0,52.0
019529.png,994.0,594.0
019531.png,23.0,22.0
019540.png,200.0,20.0
019545.png,199.0,99.0
019546.png,280.0,230.0
019548.png,81.0,1.0
019552.png,191.0,193.0
019555.png,262.0,22.0
019570.png,19.0,9.0
019572.png,616.0,56.0
019576.png,1269.0,169.0
019579.png,228.0,628.0
019580.png,23.0,2.0
019583.png,38.0,3.0
019585.png,295.0,25.0
019587.png,33.0,39.0
019606.png,223.0,23.0
019608.png,228.0,428.0
019611.png,94.0,14.0
019628.png,193.0,123.0
019629.png,15.0,815.0
019638.png,182.0,12.0
019648.png,3.0,5.0
019651.png,273.0,277.0
019653.png,632.0,89.0
019657.png,257.0,57.0
019671.png,176.0,776.0
019683.png,15.0,195.0
019690.png,77.0,7.0
019694.png,12.0,127.0
019698.png,56.0,564.0
019704.png,156.0,56.0
019715.png,8.0,6.0
019722.png,8.0,3.0
019735.png,9.0,92.0
019744.png,13.0,3.0
019746.png,129.0,120.0
019750.png,660.0,669.0
019751.png,373.0,375.0
019764.png,13.0,15.0
019767.png,1297.0,1292.0
019775.png,15.0,1565.0
019781.png,220.0,20.0
019784.png,25.0,27.0
019789.png,138.0,938.0
019790.png,41.0,11.0
019794.png,447.0,7.0
019799.png,552.0,52.0
019800.png,1137.0,137.0
019805.png,1785.0,785.0
019812.png,2273.0,273.0
019826.png,238.0,228.0
019829.png,66.0,26.0
019835.png,40.0,10.0
019841.png,2662.0,1662.0
019869.png,701.0,70.0
019877.png,133.0,153.0
019883.png,41.0,44.0
019890.png,7440.0,440.0
019914.png,63.0,6.0
019925.png,92.0,82.0
019927.png,115.0,15.0
019930.png,330.0,350.0
019939.png,92.0,2.0
019940.png,336.0,366.0
019945.png,222.0,7.0
019956.png,58.0,59.0
019959.png,39.0,9.0
019960.png,55.0,555.0
019970.png,135.0,15.0
019974.png,13.0,11.0
019975.png,4.0,1.0
